sid,term_id,cluster
pjxvzxfj988,2020-2021-T1,2
pjxvzxfj998,2020-2021-T1,2
pjxwxxbj899,2020-2021-T1,3
pjxwxxbj905,2020-2021-T1,1
pjxwxxbj907,2020-2021-T1,1
pjxwxxbj908,2020-2021-T1,1
pjxwxxbj910,2020-2021-T1,1
pjxwxxbj913,2020-2021-T1,1
pjxwxxbj914,2020-2021-T1,1
pjxwxxbj915,2020-2021-T1,1
pjxwxxbj916,2020-2021-T1,1
pjxwxxbj918,2020-2021-T1,1
pjxwxxbj924,2020-2021-T1,1
pjxwxxbj927,2020-2021-T1,1
pjxwxxbj928,2020-2021-T1,1
pjxwxxbj930,2020-2021-T1,1
pjxwxxbj934,2020-2021-T1,1
pjxwxxbj938,2020-2021-T1,1
pjxwxxbj940,2020-2021-T1,1
pjxwxxbj941,2020-2021-T1,1
pjxwxxbj943,2020-2021-T1,1
pjxwxxbj944,2020-2021-T1,1
pjxwxxbj945,2020-2021-T1,1
pjxwxxbj946,2020-2021-T1,1
pjxwxxbj949,2020-2021-T1,1
pjxwxxbj951,2020-2021-T1,1
pjxwxxbj953,2020-2021-T1,1
pjxwxxbj960,2020-2021-T1,1
pjxwxxbj963,2020-2021-T1,1
pjxwxxbj964,2020-2021-T1,1
pjxwxxbj967,2020-2021-T1,1
pjxwxxbj970,2020-2021-T1,1
pjxwxxbj972,2020-2021-T1,1
pjxwxxbj981,2020-2021-T1,1
pjxwxxbj983,2020-2021-T1,1
pjxwxxbj992,2020-2021-T1,1
pjxwxxbj993,2020-2021-T1,1
pjxwxxbj995,2020-2021-T1,1
pjxwzxbj985,2020-2021-T1,1
pjxwzxbj986,2020-2021-T1,1
pjxwzxbj987,2020-2021-T1,1
pjxwzxbj988,2020-2021-T1,1
pjxwzxbj989,2020-2021-T1,1
pjxwzxbj990,2020-2021-T1,1
pjxwzxbj993,2020-2021-T1,1
pjxwzxbj996,2020-2021-T1,1
pjxwzxbj997,2020-2021-T1,1
pjxwzxbj998,2020-2021-T1,1
pjxwzxfj975,2020-2021-T1,2
pjxwzxfj977,2020-2021-T1,2
pjxwzxfj981,2020-2021-T1,2
pjxwzxfj983,2020-2021-T1,2
pjxwzxfj984,2020-2021-T1,2
pjxwzxfj987,2020-2021-T1,2
pjxwzxfj991,2020-2021-T1,2
pjxwzxfj992,2020-2021-T1,2
pjxwzxfj993,2020-2021-T1,2
pjxwzxfj994,2020-2021-T1,2
pjxwzxkj985,2020-2021-T1,3
pjxwzxkj989,2020-2021-T1,1
pjxwzxkj991,2020-2021-T1,1
pjxwzxkj992,2020-2021-T1,1
pjxwzxkj993,2020-2021-T1,1
pjxwzxkj996,2020-2021-T1,3
pjxwzxkj998,2020-2021-T1,1
pjxxxxbj901,2020-2021-T1,2
pjxxxxbj904,2020-2021-T1,2
pjxxxxbj907,2020-2021-T1,2
pjxxxxbj908,2020-2021-T1,2
pjxxxxbj910,2020-2021-T1,2
pjxxxxbj911,2020-2021-T1,2
pjxxxxbj912,2020-2021-T1,2
pjxxxxbj913,2020-2021-T1,2
pjxxxxbj914,2020-2021-T1,2
pjxxxxbj915,2020-2021-T1,2
pjxxxxbj916,2020-2021-T1,2
pjxxxxbj917,2020-2021-T1,2
pjxxxxbj921,2020-2021-T1,2
pjxxxxbj922,2020-2021-T1,2
pjxxxxbj923,2020-2021-T1,2
pjxxxxbj930,2020-2021-T1,2
pjxxxxbj932,2020-2021-T1,2
pjxxxxbj933,2020-2021-T1,2
pjxxxxbj937,2020-2021-T1,2
pjxxxxbj941,2020-2021-T1,2
pjxxxxbj942,2020-2021-T1,2
pjxxxxbj943,2020-2021-T1,2
pjxxxxbj944,2020-2021-T1,2
pjxxxxbj945,2020-2021-T1,2
pjxxxxbj953,2020-2021-T1,2
pjxxxxbj955,2020-2021-T1,2
pjxxxxbj957,2020-2021-T1,2
pjxxxxbj958,2020-2021-T1,2
pjxxxxbj963,2020-2021-T1,2
pjxxxxbj966,2020-2021-T1,2
pjxxxxbj968,2020-2021-T1,2
pjxxxxbj970,2020-2021-T1,2
pjxxxxbj975,2020-2021-T1,2
pjxxxxbj980,2020-2021-T1,2
pjxxxxbj981,2020-2021-T1,2
pjxxxxbj986,2020-2021-T1,2
pjxxxxbj987,2020-2021-T1,2
pjxxxxbj988,2020-2021-T1,2
pjxxxxbj989,2020-2021-T1,2
pjxxxxbj995,2020-2021-T1,2
pjxxxxbj997,2020-2021-T1,2
pjxxztbj990,2020-2021-T1,1
pjxxztbj994,2020-2021-T1,1
pjxxztbj995,2020-2021-T1,1
pjxxztbj998,2020-2021-T1,3
pjxxztfj972,2020-2021-T1,2
pjxxztfj975,2020-2021-T1,2
pjxxztfj982,2020-2021-T1,2
pjxxztfj986,2020-2021-T1,2
pjxxztfj988,2020-2021-T1,2
pjxxztfj991,2020-2021-T1,2
pjxxztfj992,2020-2021-T1,2
pjxxztfj995,2020-2021-T1,2
pjxxztfj997,2020-2021-T1,2
pjxxzxbj995,2020-2021-T1,1
pjxxzxbj998,2020-2021-T1,1
pjxxzxkj978,2020-2021-T1,3
pjxxzxkj979,2020-2021-T1,1
pjxxzxkj981,2020-2021-T1,3
pjxxzxkj983,2020-2021-T1,3
pjxxzxkj987,2020-2021-T1,1
pjxxzxkj990,2020-2021-T1,3
pjxxzxkj991,2020-2021-T1,3
pjxxzxkj995,2020-2021-T1,3
pjxxzxkj997,2020-2021-T1,3
pjxxzxkj998,2020-2021-T1,3
pjxyqwbj001,2020-2021-T1,1
pjxyqwbj002,2020-2021-T1,1
pjxyqwbj003,2020-2021-T1,1
pjxyqwbj004,2020-2021-T1,3
pjxyqwbj006,2020-2021-T1,1
pjxyqwbj007,2020-2021-T1,1
pjxyqwbj013,2020-2021-T1,3
pjxyqwbj015,2020-2021-T1,1
pjxyqwbj016,2020-2021-T1,3
pjxyqwbj018,2020-2021-T1,1
pjxyqwbj020,2020-2021-T1,3
pjxyqwbj022,2020-2021-T1,1
pjxyqwbj023,2020-2021-T1,1
pjxyqwbj027,2020-2021-T1,3
pjxyqwbj031,2020-2021-T1,3
pjxyqwbj033,2020-2021-T1,1
pjxyqwbj034,2020-2021-T1,1
pjxyqwbj035,2020-2021-T1,1
pjxyqwbj036,2020-2021-T1,1
pjxyqwbj038,2020-2021-T1,1
pjxyqwbj041,2020-2021-T1,1
pjxyqwbj043,2020-2021-T1,1
pjxyqwbj044,2020-2021-T1,1
pjxyqwbj046,2020-2021-T1,1
pjxyqwbj047,2020-2021-T1,1
pjxyqwbj049,2020-2021-T1,1
pjxyqwbj050,2020-2021-T1,1
pjxyqwbj052,2020-2021-T1,3
pjxyqwbj053,2020-2021-T1,1
pjxyqwbj054,2020-2021-T1,1
pjxyqwbj058,2020-2021-T1,3
pjxyqwbj059,2020-2021-T1,1
pjxyqwbj061,2020-2021-T1,3
pjxyqwbj062,2020-2021-T1,3
pjxyqwbj069,2020-2021-T1,1
pjxyqwbj072,2020-2021-T1,1
pjxyqwbj073,2020-2021-T1,1
pjxyqwbj077,2020-2021-T1,1
pjxyqwbj078,2020-2021-T1,1
pjxyqwbj080,2020-2021-T1,3
pjxyqwbj082,2020-2021-T1,1
pjxyqwbj084,2020-2021-T1,1
pjxyqwbj085,2020-2021-T1,3
pjxyqwbj086,2020-2021-T1,1
pjxyqwbj087,2020-2021-T1,1
pjxyqwbj088,2020-2021-T1,1
pjxyqwbj089,2020-2021-T1,1
pjxyqwbj090,2020-2021-T1,3
pjxyqwbj092,2020-2021-T1,3
pjxyqwbj095,2020-2021-T1,1
pjxyqwbj098,2020-2021-T1,1
pjxyqwbj100,2020-2021-T1,1
pjxyqwbj101,2020-2021-T1,1
pjxyqwbj104,2020-2021-T1,1
pjxyqwbj108,2020-2021-T1,1
pjxyqwbj109,2020-2021-T1,1
pjxyqwbj112,2020-2021-T1,3
pjxyqwbj116,2020-2021-T1,1
pjxyqwbj117,2020-2021-T1,1
pjxyqwbj122,2020-2021-T1,1
pjxyqwbj125,2020-2021-T1,1
pjxyqwbj126,2020-2021-T1,1
pjxyqwbj129,2020-2021-T1,1
pjxyqwbj130,2020-2021-T1,1
pjxyqwbj133,2020-2021-T1,1
pjxyqwbj139,2020-2021-T1,3
pjxyqwbj146,2020-2021-T1,3
pjxyqwbj149,2020-2021-T1,1
pjxyqwbj150,2020-2021-T1,1
pjxyqwbj153,2020-2021-T1,1
pjxyqwbj154,2020-2021-T1,3
pjxyqwbj155,2020-2021-T1,1
pjxyqwbj156,2020-2021-T1,1
pjxyqwbj158,2020-2021-T1,3
pjxyqwbj159,2020-2021-T1,3
pjxyqwbj163,2020-2021-T1,1
pjxyqwbj164,2020-2021-T1,1
pjxyqwbj166,2020-2021-T1,1
pjxyqwbj169,2020-2021-T1,1
pjxyqwbj171,2020-2021-T1,1
pjxyqwbj172,2020-2021-T1,1
pjxyqwbj174,2020-2021-T1,1
pjxyqwbj181,2020-2021-T1,1
pjxyqwbj185,2020-2021-T1,1
pjxyqwbj188,2020-2021-T1,1
pjxyqwbj190,2020-2021-T1,1
pjxyqwbj191,2020-2021-T1,1
pjxyqwbj192,2020-2021-T1,1
pjxyqwbj193,2020-2021-T1,3
pjxyqwbj197,2020-2021-T1,3
pjxyqwbj201,2020-2021-T1,3
pjxyqwbj203,2020-2021-T1,1
pjxyqwbj205,2020-2021-T1,1
pjxyqwbj207,2020-2021-T1,1
pjxyqwbj209,2020-2021-T1,1
pjxyqwbj216,2020-2021-T1,1
pjxyqwbj219,2020-2021-T1,3
pjxyqwbj221,2020-2021-T1,3
pjxyqwbj223,2020-2021-T1,1
pjxyqwbj224,2020-2021-T1,3
pjxyqwbj225,2020-2021-T1,1
pjxyqwbj232,2020-2021-T1,1
pjxyqwbj236,2020-2021-T1,1
pjxyqwbj237,2020-2021-T1,1
pjxyqwbj242,2020-2021-T1,3
pjxyqwbj243,2020-2021-T1,3
pjxyqwbj245,2020-2021-T1,3
pjxyqwbj248,2020-2021-T1,3
pjxyqwbj249,2020-2021-T1,1
pjxyqwbj251,2020-2021-T1,3
pjxyqwbj252,2020-2021-T1,1
pjxyqwbj253,2020-2021-T1,1
pjxyqwbj255,2020-2021-T1,1
pjxyqwbj261,2020-2021-T1,3
pjxyqwbj262,2020-2021-T1,3
pjxyqwbj266,2020-2021-T1,1
pjxyqwbj267,2020-2021-T1,3
pjxyqwbj269,2020-2021-T1,1
pjxyqwbj272,2020-2021-T1,1
pjxyqwbj274,2020-2021-T1,1
pjxyqwbj276,2020-2021-T1,1
pjxyqwbj277,2020-2021-T1,1
pjxyqwbj278,2020-2021-T1,1
pjxyqwbj279,2020-2021-T1,1
pjxyqwbj282,2020-2021-T1,1
pjxyqwbj283,2020-2021-T1,1
pjxyqwbj285,2020-2021-T1,1
pjxyqwbj288,2020-2021-T1,1
pjxyqwbj293,2020-2021-T1,3
pjxyqwbj299,2020-2021-T1,1
pjxyqwbj300,2020-2021-T1,1
pjxyqwbj301,2020-2021-T1,1
pjxyqwbj302,2020-2021-T1,1
pjxyqwbj305,2020-2021-T1,1
pjxyqwbj307,2020-2021-T1,3
pjxyqwbj309,2020-2021-T1,1
pjxyqwbj311,2020-2021-T1,3
pjxyqwbj312,2020-2021-T1,1
pjxyqwbj315,2020-2021-T1,1
pjxyqwbj316,2020-2021-T1,1
pjxyqwbj318,2020-2021-T1,1
pjxyqwbj321,2020-2021-T1,1
pjxyqwbj322,2020-2021-T1,1
pjxyqwbj325,2020-2021-T1,1
pjxyqwbj326,2020-2021-T1,1
pjxyqwbj327,2020-2021-T1,1
pjxyqwbj328,2020-2021-T1,1
pjxyqwbj331,2020-2021-T1,3
pjxyqwbj333,2020-2021-T1,1
pjxyqwbj334,2020-2021-T1,1
pjxyqwbj336,2020-2021-T1,1
pjxyqwbj338,2020-2021-T1,1
pjxyqwbj339,2020-2021-T1,1
pjxyqwbj340,2020-2021-T1,1
pjxyqwbj341,2020-2021-T1,3
pjxyqwbj344,2020-2021-T1,1
pjxyqwbj347,2020-2021-T1,1
pjxyqwbj348,2020-2021-T1,1
pjxyqwbj351,2020-2021-T1,1
pjxyqwbj356,2020-2021-T1,3
pjxyqwbj358,2020-2021-T1,1
pjxyqwbj360,2020-2021-T1,1
pjxyqwbj361,2020-2021-T1,1
pjxyqwbj362,2020-2021-T1,1
pjxyqwbj366,2020-2021-T1,1
pjxyqwbj367,2020-2021-T1,1
pjxyqwbj368,2020-2021-T1,1
pjxyqwbj369,2020-2021-T1,1
pjxyqwbj375,2020-2021-T1,1
pjxyqwbj379,2020-2021-T1,1
pjxyqwbj380,2020-2021-T1,1
pjxyqwbj384,2020-2021-T1,1
pjxyqwbj385,2020-2021-T1,1
pjxyqwbj388,2020-2021-T1,1
pjxyqwbj391,2020-2021-T1,1
pjxyqwbj393,2020-2021-T1,1
pjxyqwbj394,2020-2021-T1,3
pjxyqwbj395,2020-2021-T1,1
pjxyqwbj396,2020-2021-T1,1
pjxyqwbj397,2020-2021-T1,1
pjxyqwbj398,2020-2021-T1,1
pjxyqwbj400,2020-2021-T1,1
pjxyqwbj401,2020-2021-T1,1
pjxyqwbj402,2020-2021-T1,1
pjxyqwbj403,2020-2021-T1,3
pjxyqwbj407,2020-2021-T1,1
pjxyqwbj408,2020-2021-T1,1
pjxyqwbj409,2020-2021-T1,1
pjxyqwbj410,2020-2021-T1,1
pjxyqwbj412,2020-2021-T1,1
pjxyqwbj417,2020-2021-T1,3
pjxyqwbj418,2020-2021-T1,3
pjxyqwbj421,2020-2021-T1,1
pjxyqwbj422,2020-2021-T1,3
pjxyqwbj425,2020-2021-T1,1
pjxyqwbj428,2020-2021-T1,1
pjxyqwbj430,2020-2021-T1,1
pjxyqwbj431,2020-2021-T1,1
pjxyqwbj433,2020-2021-T1,1
pjxyqwbj435,2020-2021-T1,1
pjxyqwbj437,2020-2021-T1,1
pjxyqwbj441,2020-2021-T1,3
pjxyqwbj444,2020-2021-T1,3
pjxyqwbj445,2020-2021-T1,1
pjxyqwbj452,2020-2021-T1,1
pjxyqwbj453,2020-2021-T1,1
pjxyqwbj454,2020-2021-T1,1
pjxyqwbj455,2020-2021-T1,1
pjxyqwbj456,2020-2021-T1,3
pjxyqwbj459,2020-2021-T1,1
pjxyqwbj461,2020-2021-T1,1
pjxyqwbj463,2020-2021-T1,3
pjxyqwbj464,2020-2021-T1,1
pjxyqwbj468,2020-2021-T1,3
pjxyqwbj469,2020-2021-T1,3
pjxyqwbj472,2020-2021-T1,3
pjxyqwbj476,2020-2021-T1,1
pjxyqwbj478,2020-2021-T1,1
pjxyqwbj479,2020-2021-T1,1
pjxyqwbj485,2020-2021-T1,1
pjxyqwbj486,2020-2021-T1,1
pjxyqwbj487,2020-2021-T1,1
pjxyqwbj488,2020-2021-T1,3
pjxyqwbj492,2020-2021-T1,1
pjxyqwbj497,2020-2021-T1,1
pjxyqwbj500,2020-2021-T1,1
pjxyqwbj506,2020-2021-T1,1
pjxyqwbj508,2020-2021-T1,1
pjxyqwbj509,2020-2021-T1,3
pjxyqwbj515,2020-2021-T1,3
pjxyqwbj518,2020-2021-T1,3
pjxyqwbj522,2020-2021-T1,1
pjxyqwbj523,2020-2021-T1,1
pjxyqwbj524,2020-2021-T1,1
pjxyqwbj525,2020-2021-T1,1
pjxyqwbj527,2020-2021-T1,1
pjxyqwbj530,2020-2021-T1,1
pjxyqwbj531,2020-2021-T1,1
pjxyqwbj532,2020-2021-T1,1
pjxyqwbj534,2020-2021-T1,1
pjxyqwbj535,2020-2021-T1,1
pjxyqwbj538,2020-2021-T1,3
pjxyqwbj540,2020-2021-T1,1
pjxyqwbj542,2020-2021-T1,1
pjxyqwbj548,2020-2021-T1,1
pjxyqwbj552,2020-2021-T1,1
pjxyqwbj554,2020-2021-T1,1
pjxyqwbj555,2020-2021-T1,3
pjxyqwbj557,2020-2021-T1,3
pjxyqwbj560,2020-2021-T1,1
pjxyqwbj563,2020-2021-T1,1
pjxyqwbj564,2020-2021-T1,1
pjxyqwbj566,2020-2021-T1,1
pjxyqwbj569,2020-2021-T1,3
pjxyqwbj570,2020-2021-T1,3
pjxyqwbj574,2020-2021-T1,1
pjxyqwbj577,2020-2021-T1,3
pjxyqwbj579,2020-2021-T1,1
pjxyqwbj582,2020-2021-T1,1
pjxyqwbj584,2020-2021-T1,1
pjxyqwbj585,2020-2021-T1,1
pjxyqwbj588,2020-2021-T1,1
pjxyqwbj589,2020-2021-T1,1
pjxyqwbj590,2020-2021-T1,1
pjxyqwbj591,2020-2021-T1,1
pjxyqwbj592,2020-2021-T1,1
pjxyqwbj594,2020-2021-T1,1
pjxyqwbj598,2020-2021-T1,3
pjxyqwbj602,2020-2021-T1,1
pjxyqwbj604,2020-2021-T1,3
pjxyqwbj605,2020-2021-T1,1
pjxyqwbj608,2020-2021-T1,1
pjxyqwbj611,2020-2021-T1,1
pjxyqwbj613,2020-2021-T1,3
pjxyqwbj615,2020-2021-T1,1
pjxyqwbj616,2020-2021-T1,1
pjxyqwbj617,2020-2021-T1,1
pjxyqwbj621,2020-2021-T1,1
pjxyqwbj622,2020-2021-T1,1
pjxyqwbj624,2020-2021-T1,1
pjxyqwbj625,2020-2021-T1,1
pjxyqwbj627,2020-2021-T1,1
pjxyqwbj628,2020-2021-T1,3
pjxyqwbj630,2020-2021-T1,1
pjxyqwbj631,2020-2021-T1,1
pjxyqwbj632,2020-2021-T1,1
pjxyqwbj634,2020-2021-T1,1
pjxyqwbj636,2020-2021-T1,1
pjxyqwbj640,2020-2021-T1,3
pjxyqwbj642,2020-2021-T1,3
pjxyqwbj646,2020-2021-T1,1
pjxyqwbj648,2020-2021-T1,3
pjxyqwbj651,2020-2021-T1,3
pjxyqwbj656,2020-2021-T1,1
pjxyqwbj658,2020-2021-T1,3
pjxyqwbj659,2020-2021-T1,1
pjxyqwbj660,2020-2021-T1,1
pjxyqwbj662,2020-2021-T1,3
pjxyqwbj663,2020-2021-T1,1
pjxyqwbj664,2020-2021-T1,1
pjxyqwbj665,2020-2021-T1,1
pjxyqwbj669,2020-2021-T1,1
pjxyqwbj671,2020-2021-T1,1
pjxyqwbj673,2020-2021-T1,1
pjxyqwbj674,2020-2021-T1,1
pjxyqwbj677,2020-2021-T1,3
pjxyqwbj678,2020-2021-T1,1
pjxyqwbj685,2020-2021-T1,1
pjxyqwbj687,2020-2021-T1,1
pjxyqwbj688,2020-2021-T1,1
pjxyqwbj691,2020-2021-T1,1
pjxyqwbj692,2020-2021-T1,1
pjxyqwbj695,2020-2021-T1,3
pjxyqwbj697,2020-2021-T1,1
pjxyqwbj698,2020-2021-T1,3
pjxyqwbj699,2020-2021-T1,1
pjxyqwbj701,2020-2021-T1,1
pjxyqwbj706,2020-2021-T1,1
pjxyqwbj709,2020-2021-T1,3
pjxyqwbj710,2020-2021-T1,1
pjxyqwbj713,2020-2021-T1,1
pjxyqwbj718,2020-2021-T1,1
pjxyqwbj726,2020-2021-T1,1
pjxyqwbj727,2020-2021-T1,1
pjxyqwbj728,2020-2021-T1,3
pjxyqwbj732,2020-2021-T1,1
pjxyqwbj733,2020-2021-T1,1
pjxyqwbj734,2020-2021-T1,1
pjxyqwbj737,2020-2021-T1,3
pjxyqwbj739,2020-2021-T1,3
pjxyqwbj741,2020-2021-T1,3
pjxyqwbj742,2020-2021-T1,3
pjxyqwbj744,2020-2021-T1,1
pjxyqwbj748,2020-2021-T1,1
pjxyqwbj754,2020-2021-T1,3
pjxyqwbj755,2020-2021-T1,1
pjxyqwbj758,2020-2021-T1,1
pjxyqwbj760,2020-2021-T1,1
pjxyqwbj763,2020-2021-T1,1
pjxyqwbj764,2020-2021-T1,1
pjxyqwbj769,2020-2021-T1,1
pjxyqwbj772,2020-2021-T1,1
pjxyqwbj773,2020-2021-T1,1
pjxyqwbj775,2020-2021-T1,1
pjxyqwbj776,2020-2021-T1,1
pjxyqwbj777,2020-2021-T1,1
pjxyqwbj780,2020-2021-T1,1
pjxyqwbj782,2020-2021-T1,1
pjxyqwbj785,2020-2021-T1,1
pjxyqwbj787,2020-2021-T1,1
pjxyqwbj788,2020-2021-T1,3
pjxyqwbj789,2020-2021-T1,1
pjxyqwbj790,2020-2021-T1,1
pjxyqwbj791,2020-2021-T1,1
pjxyqwbj793,2020-2021-T1,1
pjxyqwbj796,2020-2021-T1,1
pjxyqwbj797,2020-2021-T1,1
pjxyqwbj799,2020-2021-T1,1
pjxyqwbj802,2020-2021-T1,1
pjxyqwbj803,2020-2021-T1,1
pjxyqwbj807,2020-2021-T1,3
pjxyqwbj808,2020-2021-T1,1
pjxyqwbj809,2020-2021-T1,3
pjxyqwbj811,2020-2021-T1,1
pjxyqwbj820,2020-2021-T1,3
pjxyqwbj821,2020-2021-T1,1
pjxyqwbj822,2020-2021-T1,1
pjxyqwbj825,2020-2021-T1,1
pjxyqwbj828,2020-2021-T1,3
pjxyqwbj830,2020-2021-T1,1
pjxyqwbj833,2020-2021-T1,3
pjxyqwbj834,2020-2021-T1,1
pjxyqwbj836,2020-2021-T1,3
pjxyqwbj837,2020-2021-T1,3
pjxyqwbj838,2020-2021-T1,1
pjxyqwbj839,2020-2021-T1,3
pjxyqwbj841,2020-2021-T1,3
pjxyqwbj842,2020-2021-T1,1
pjxyqwbj844,2020-2021-T1,3
pjxyqwbj847,2020-2021-T1,3
pjxyqwbj849,2020-2021-T1,1
pjxyqwbj850,2020-2021-T1,3
pjxyqwbj852,2020-2021-T1,1
pjxyqwbj853,2020-2021-T1,3
pjxyqwbj856,2020-2021-T1,1
pjxyqwbj857,2020-2021-T1,1
pjxyqwbj859,2020-2021-T1,3
pjxyqwbj864,2020-2021-T1,1
pjxyqwbj865,2020-2021-T1,1
pjxyqwbj867,2020-2021-T1,1
pjxyqwbj868,2020-2021-T1,1
pjxyqwbj869,2020-2021-T1,1
pjxyqwbj870,2020-2021-T1,3
pjxyqwbj871,2020-2021-T1,1
pjxyqwbj872,2020-2021-T1,1
pjxyqwbj873,2020-2021-T1,3
pjxyqwbj876,2020-2021-T1,1
pjxyqwbj877,2020-2021-T1,1
pjxyqwbj883,2020-2021-T1,1
pjxyqwbj884,2020-2021-T1,3
pjxyqwbj885,2020-2021-T1,1
pjxyqwbj886,2020-2021-T1,1
pjxyqwbj888,2020-2021-T1,1
pjxyqwbj889,2020-2021-T1,3
pjxyqwbj890,2020-2021-T1,1
pjxyqwbj895,2020-2021-T1,1
pjxyqwbj896,2020-2021-T1,1
pjxyqwbj897,2020-2021-T1,1
pjxyqwbj902,2020-2021-T1,3
pjxyqwbj903,2020-2021-T1,1
pjxyqwbj904,2020-2021-T1,1
pjxyqwbj905,2020-2021-T1,3
pjxyqwbj907,2020-2021-T1,1
pjxyqwbj910,2020-2021-T1,1
pjxyqwbj912,2020-2021-T1,1
pjxyqwbj913,2020-2021-T1,1
pjxyqwbj914,2020-2021-T1,1
pjxyqwbj917,2020-2021-T1,3
pjxyqwbj922,2020-2021-T1,3
pjxyqwbj923,2020-2021-T1,1
pjxyqwbj924,2020-2021-T1,1
pjxyqwbj925,2020-2021-T1,3
pjxyqwbj926,2020-2021-T1,1
pjxyqwbj927,2020-2021-T1,1
pjxyqwbj928,2020-2021-T1,1
pjxyqwbj929,2020-2021-T1,1
pjxyqwbj930,2020-2021-T1,1
pjxyqwbj932,2020-2021-T1,1
pjxyqwbj933,2020-2021-T1,1
pjxyqwbj935,2020-2021-T1,1
pjxyqwbj936,2020-2021-T1,1
pjxyqwbj937,2020-2021-T1,1
pjxyqwbj939,2020-2021-T1,3
pjxyqwbj940,2020-2021-T1,3
pjxyqwbj941,2020-2021-T1,3
pjxyqwbj944,2020-2021-T1,3
pjxyqwbj945,2020-2021-T1,1
pjxyqwbj946,2020-2021-T1,3
pjxyqwbj947,2020-2021-T1,1
pjxyqwbj949,2020-2021-T1,3
pjxyqwbj950,2020-2021-T1,1
pjxyqwbj955,2020-2021-T1,3
pjxyqwbj958,2020-2021-T1,3
pjxyqwbj961,2020-2021-T1,3
pjxyqwbj965,2020-2021-T1,1
pjxyqwbj966,2020-2021-T1,1
pjxyqwbj967,2020-2021-T1,1
pjxyqwbj971,2020-2021-T1,1
pjxyqwbj977,2020-2021-T1,1
pjxyqwbj979,2020-2021-T1,3
pjxyqwbj985,2020-2021-T1,1
pjxyqwbj986,2020-2021-T1,3
pjxyqwbj988,2020-2021-T1,1
pjxyqwbj989,2020-2021-T1,3
pjxyqwbj991,2020-2021-T1,1
pjxyqwbj993,2020-2021-T1,1
pjxyqwbj998,2020-2021-T1,1
pjxyqwbk504,2020-2021-T1,1
pjxyqwbk505,2020-2021-T1,1
pjxyqwbk509,2020-2021-T1,3
pjxyqwbk510,2020-2021-T1,1
pjxyqwbk511,2020-2021-T1,1
pjxyqwbk513,2020-2021-T1,1
pjxyqwbk514,2020-2021-T1,1
pjxyqwbk519,2020-2021-T1,3
pjxyqwbk520,2020-2021-T1,3
pjxyqwbk521,2020-2021-T1,1
pjxyqwbk523,2020-2021-T1,1
pjxyqwbk527,2020-2021-T1,1
pjxyqwbk529,2020-2021-T1,1
pjxyqwbk531,2020-2021-T1,1
pjxyqwbk534,2020-2021-T1,3
pjxyqwbk536,2020-2021-T1,1
pjxyqwbk537,2020-2021-T1,3
pjxyqwbk538,2020-2021-T1,1
pjxyqwbk540,2020-2021-T1,1
pjxyqwbk541,2020-2021-T1,1
pjxyqwbk542,2020-2021-T1,1
pjxyqwbk543,2020-2021-T1,1
pjxyqwbk544,2020-2021-T1,1
pjxyqwbk547,2020-2021-T1,1
pjxyqwbk548,2020-2021-T1,3
pjxyqwbk549,2020-2021-T1,1
pjxyqwbk551,2020-2021-T1,1
pjxyqwbk559,2020-2021-T1,3
pjxyqwbk562,2020-2021-T1,3
pjxyqwbk572,2020-2021-T1,1
pjxyqwbk575,2020-2021-T1,1
pjxyqwbk577,2020-2021-T1,1
pjxyqwbk578,2020-2021-T1,1
pjxyqwbk581,2020-2021-T1,1
pjxyqwbk583,2020-2021-T1,1
pjxyqwbk584,2020-2021-T1,1
pjxyqwbk585,2020-2021-T1,1
pjxyqwbk592,2020-2021-T1,1
pjxyqwbk594,2020-2021-T1,3
pjxyqwbk595,2020-2021-T1,3
pjxyqwbk601,2020-2021-T1,1
pjxyqwbk603,2020-2021-T1,3
pjxyqwbk604,2020-2021-T1,1
pjxyqwbk605,2020-2021-T1,1
pjxyqwbk607,2020-2021-T1,3
pjxyqwbk608,2020-2021-T1,3
pjxyqwbk615,2020-2021-T1,1
pjxyqwbk617,2020-2021-T1,1
pjxyqwbk618,2020-2021-T1,1
pjxyqwbk620,2020-2021-T1,1
pjxyqwbk621,2020-2021-T1,1
pjxyqwbk622,2020-2021-T1,1
pjxyqwbk623,2020-2021-T1,1
pjxyqwbk624,2020-2021-T1,1
pjxyqwbk631,2020-2021-T1,1
pjxyqwbk632,2020-2021-T1,1
pjxyqwbk636,2020-2021-T1,1
pjxyqwbk638,2020-2021-T1,1
pjxyqwbk642,2020-2021-T1,1
pjxyqwbk644,2020-2021-T1,1
pjxyqwbk646,2020-2021-T1,1
pjxyqwbk647,2020-2021-T1,1
pjxyqwbk650,2020-2021-T1,3
pjxyqwbk652,2020-2021-T1,1
pjxyqwbk653,2020-2021-T1,1
pjxyqwbk656,2020-2021-T1,1
pjxyqwbk661,2020-2021-T1,1
pjxyqwbk662,2020-2021-T1,1
pjxyqwbk664,2020-2021-T1,1
pjxyqwbk665,2020-2021-T1,1
pjxyqwbk666,2020-2021-T1,1
pjxyqwbk668,2020-2021-T1,1
pjxyqwbk671,2020-2021-T1,1
pjxyqwbk673,2020-2021-T1,1
pjxyqwbk675,2020-2021-T1,1
pjxyqwbk678,2020-2021-T1,1
pjxyqwbk679,2020-2021-T1,1
pjxyqwbk686,2020-2021-T1,1
